FROM 164.128.251.50.
FROM to 203.202.125.6
 8 i64beb-iv6-fas1-0.bb.ip-plus.net (138.187.157.6) 124.000 msec 124.000 msec 124.000 msec
 9 routeserver.ip-plus.net (164.128.251.50) 124.000 msec * 124.000 msec
FROM to lo1.route-server.as5413.net (212.241.174.1)
 1 route-server-gw.host.net (64.135.5.57) 0.000 msec 0.000 msec 0.000 msec
 2 wvfiber-host.wvfiber.net (66.216.1.93) 0.000 msec 0.000 msec 4.000 msec
 3 mia-ten3-1-boc-ten1-5.wvfiber.net (66.216.1.245) 0.000 msec 4.000 msec 0.000 msec
 4 ash-ten7-5-mia-ten3-2.wvfiber.net (66.216.1.122) 28.000 msec 32.000 msec 28.000 msec
 5 nyc-ten1-1-ash-ten3-3.wvfiber.net (66.216.1.162) 36.000 msec 36.000 msec 32.000 msec
 6 lon-vl14-ny60-vl14.wvfiber.net (66.216.48.214) 132.000 msec 112.000 msec 168.000 msec
 7 te1-3.cr05.tn5.bb.gxn.net (195.66.224.29) 112.000 msec 112.000 msec 108.000 msec
 8 gi1-1-6.ar01.hx2.bb.gxn.net (62.72.142.142) 112.000 msec 108.000 msec 112.000 msec
 9 * * * 
FROM to route-server.ord1.nlayer.net (69.31.111.255)
 1 route-server-gw.host.net (64.135.5.57) 0.000 msec 0.000 msec 0.000 msec
 2 wvfiber-host.wvfiber.net (66.216.1.93) 0.000 msec 0.000 msec 4.000 msec
 3 mia-ten3-1-boc-ten1-5.wvfiber.net (66.216.1.245) 0.000 msec 4.000 msec 0.000 msec
 4 ash-ten7-5-mia-ten3-2.wvfiber.net (66.216.1.122) 28.000 msec 44.000 msec 28.000 msec
 5 eqix.xe-3-3-0.cr2.iad1.us.nlayer.net (206.223.115.61) 32.000 msec 32.000 msec 68.000 msec
 6 xe-2-2-0.cr1.ord1.us.nlayer.net (69.22.142.27) 40.000 msec 44.000 msec 40.000 msec
 7 po1-30g.ar1.ord1.us.nlayer.net (69.31.111.134) 60.000 msec 64.000 msec 44.000 msec
 8 route-server.ord1.nlayer.net (69.31.111.255) 40.000 msec 44.000 msec 40.000 msec
FROM to route-server.twtelecom.net (66.162.47.58)
 1 route-server-gw.host.net (64.135.5.57) 0.000 msec 0.000 msec 0.000 msec
 2 wvfiber-host.wvfiber.net (66.216.1.93) 0.000 msec 0.000 msec 0.000 msec
 3 mia-ten3-1-boc-ten1-5.wvfiber.net (66.216.1.245) 0.000 msec 4.000 msec 0.000 msec
 4 ash-ten7-5-mia-ten3-2.wvfiber.net (66.216.1.122) 28.000 msec 32.000 msec 28.000 msec
 5 eqix.asbn.twtelecom.net (206.223.115.36) 28.000 msec 28.000 msec 32.000 msec
 6 hagg-03-ge-1-0-0.dnvr.twtelecom.net (66.192.245.116) 64.000 msec 64.000 msec 64.000 msec
 7 route-server.twtelecom.net (66.162.47.58) 64.000 msec * 60.000 msec
FROM to priority.demarc.switchnap.com (66.209.87.106)
 1 route-server-gw.host.net (64.135.5.57) 0.000 msec 0.000 msec 0.000 msec
 2 wvfiber-host.wvfiber.net (66.216.1.93) 0.000 msec 0.000 msec 0.000 msec
 3 atl-ten2-6-boc-ten1-4.wvfiber.net (66.216.1.253) 16.000 msec 16.000 msec 12.000 msec
 4 nsh-ten4-1-atl-ten3-2.wvfiber.net (64.127.130.58) 24.000 msec 40.000 msec 24.000 msec
 5 dal-ten2-1-nsh-ten1-4.wvfiber.net (64.127.130.50) 36.000 msec 36.000 msec 40.000 msec
 6 phx-ten1-1-dal-ten2-4.wvfiber.net (64.127.128.238) 64.000 msec 84.000 msec 80.000 msec
 7 la-ten3-3-phx-ten2-1.wvfiber.net (64.127.128.145) 72.000 msec 68.000 msec 72.000 msec
 8 veg-ten1-3-la-ten1-3.wvfiber.net (66.186.192.22) 76.000 msec 76.000 msec 76.000 msec
 9 cust-lv-ten1-4.wvfiber.net (66.186.192.46) 76.000 msec 76.000 msec 76.000 msec
 10 te4-1.las-esw09.switchnap.com (66.209.64.194) 76.000 msec 76.000 msec 76.000 msec
 11 priority.demarc.switchnap.com (66.209.87.106) 76.000 msec * 76.000 msec
FROM to route-server.cerf.net (12.129.193.235)
 1 route-server-gw.host.net (64.135.5.57) 0.000 msec 0.000 msec 0.000 msec
 2 te2-3.cr01.swd.mia.host.net (64.135.0.6) 4.000 msec 4.000 msec 0.000 msec
 3 te4-1.cr01.nap.mia.host.net (64.135.0.43) 0.000 msec 0.000 msec 4.000 msec
 4 12.88.228.13 0.000 msec 4.000 msec 0.000 msec
 5 cr1.ormfl.ip.att.net (12.122.143.70) 68.000 msec 68.000 msec 68.000 msec
 6 cr2.hs1tx.ip.att.net (12.122.1.5) 68.000 msec 64.000 msec 84.000 msec
 7 cr1.dlstx.ip.att.net (12.122.28.157) 68.000 msec 72.000 msec 68.000 msec
 8 cr2.dlstx.ip.att.net (12.122.1.210) 68.000 msec 68.000 msec 68.000 msec
 9 cr2.la2ca.ip.att.net (12.122.28.178) 68.000 msec 72.000 msec 68.000 msec
 10 cr84.la2ca.ip.att.net (12.123.30.249) 68.000 msec 68.000 msec 68.000 msec
 11 gar5.la2ca.ip.att.net (12.122.129.25) 68.000 msec 72.000 msec 68.000 msec
 12 12.122.255.74 68.000 msec 68.000 msec 68.000 msec
 13 mdf001c7613r0003-gig-10-1.lax1.attens.net (12.129.193.242) 68.000 msec mdf001c7613r0004-gig-12-1.lax1.attens.net (12.129.193.246) 68.000 msec mdf001c7613r0003-gig-10-1.lax1.attens.net (12.129.193.242) 68.000 msec
 14 route-server.cerf.net (12.129.193.235) 68.000 msec * 68.000 msec
FROM 12.129.193.235.
FROM to 203.202.125.6
 1 12.129.193.236 0.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0002-gig-12-2.lax1.attens.net (12.129.193.253) 0.000 msec 0.000 msec 0.000 msec
 3 12-122-254-41.attens.net (12.122.254.41) 4.000 msec 0.000 msec gar4.la2ca.ip.att.net (12.122.255.69) 12.000 msec
 4 cr83.la2ca.ip.att.net (12.122.128.2) 4.000 msec cr84.la2ca.ip.att.net (12.122.129.170) 4.000 msec 0.000 msec
 5 cr1.la2ca.ip.att.net (12.123.30.110) 0.000 msec cr2.la2ca.ip.att.net (12.123.30.250) 4.000 msec cr1.la2ca.ip.att.net (12.123.30.110) 4.000 msec
 6 ggr3.la2ca.ip.att.net (12.122.129.9) 0.000 msec ggr3.la2ca.ip.att.net (12.122.128.9) 4.000 msec ggr3.la2ca.ip.att.net (12.122.129.9) 0.000 msec
 7 192.205.33.226 4.000 msec 0.000 msec 4.000 msec
 8 ae-73-70.ebr3.LosAngeles1.Level3.net (4.69.144.116) 8.000 msec ae-83-80.ebr3.LosAngeles1.Level3.net (4.69.144.180) 4.000 msec ae-63-60.ebr3.LosAngeles1.Level3.net (4.69.144.52) 12.000 msec
 9 ae-2-2.ebr3.SanJose1.Level3.net (4.69.132.9) 16.000 msec 16.000 msec 16.000 msec
 10 * ae-93-93.csw4.SanJose1.Level3.net (4.69.134.238) 12.000 msec ae-83-83.csw3.SanJose1.Level3.net (4.69.134.234) 16.000 msec
 11 ae-12-69.car2.SanJose1.Level3.net (4.68.18.4) 12.000 msec ae-32-89.car2.SanJose1.Level3.net (4.68.18.132) 16.000 msec ae-22-79.car2.SanJose1.Level3.net (4.68.18.68) 12.000 msec
 12 SINGAPORE-T.car2.SanJose1.Level3.net (4.79.42.230) 24.000 msec 12.000 msec 12.000 msec
 13 203.208.148.90 172.000 msec 172.000 msec 172.000 msec
 14 * * * 
 15 203.202.125.6 172.000 msec 172.000 msec * 
FROM to 216.113.10.50
 1 12.129.193.236 0.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0002-gig-12-2.lax1.attens.net (12.129.193.253) 0.000 msec 0.000 msec 0.000 msec
 3 gar4.la2ca.ip.att.net (12.122.255.69) 0.000 msec 12-122-254-41.attens.net (12.122.254.41) 0.000 msec 0.000 msec
 4 cr84.la2ca.ip.att.net (12.122.129.170) 0.000 msec cr83.la2ca.ip.att.net (12.122.128.6) 4.000 msec cr84.la2ca.ip.att.net (12.122.129.170) 4.000 msec
 5 cr2.la2ca.ip.att.net (12.123.30.250) 0.000 msec 0.000 msec cr1.la2ca.ip.att.net (12.123.30.110) 4.000 msec
 6 la2ca02jt.ip.att.net (12.123.30.133) 0.000 msec la2ca01jt.ip.att.net (12.123.30.5) 0.000 msec 0.000 msec
 7 208.174.194.65 0.000 msec 0.000 msec 4.000 msec
 8 cr1-tengig-0-5-0-0.lay.savvis.net (204.70.198.5) 4.000 msec 4.000 msec 0.000 msec
 9 cr1-tengig-0-7-0-0.chicago.savvis.net (204.70.196.245) 56.000 msec 52.000 msec 52.000 msec
 10 216.113.122.77 76.000 msec 76.000 msec 80.000 msec
 11 ia-piex-gw06-vl10.vtl.net (207.253.253.138) 72.000 msec 80.000 msec 76.000 msec
 12 * * * 
FROM to route-views.ab.bb.telus.com (154.11.98.18)
 1 12.129.193.236 0.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0001-gig-10-2.lax1.attens.net (12.129.193.241) 4.000 msec 0.000 msec 0.000 msec
 3 gar5.la2ca.ip.att.net (12.122.255.73) 4.000 msec gar6.la2ca.ip.att.net (12.122.254.65) 0.000 msec gar5.la2ca.ip.att.net (12.122.255.73) 4.000 msec
 4 cr83.la2ca.ip.att.net (12.122.128.26) 4.000 msec cr84.la2ca.ip.att.net (12.122.129.6) 0.000 msec 0.000 msec
 5 cr1.la2ca.ip.att.net (12.123.30.110) 4.000 msec 0.000 msec 0.000 msec
 6 la2ca03jt.ip.att.net (12.122.84.217) 0.000 msec la2ca03jt.ip.att.net (12.122.84.201) 0.000 msec la2ca03jt.ip.att.net (12.122.84.217) 4.000 msec
 7 192.205.37.158 0.000 msec 4.000 msec 192.205.35.6 0.000 msec
 8 te2-6.ccr01.lax01.atlas.cogentco.com (154.54.30.197) 4.000 msec te3-8.ccr02.lax01.atlas.cogentco.com (130.117.50.89) 4.000 msec te4-2.ccr01.lax01.atlas.cogentco.com (154.54.6.229) 0.000 msec
 9 te1-7.ccr02.sfo01.atlas.cogentco.com (154.54.5.234) 16.000 msec 16.000 msec 16.000 msec
 10 te4-4.mpd01.sjc04.atlas.cogentco.com (154.54.7.174) 52.000 msec 76.000 msec 32.000 msec
 11 gi14-0-0.core01.sjc04.atlas.cogentco.com (154.54.0.174) 16.000 msec 16.000 msec 16.000 msec
 12 154.11.2.53 16.000 msec 16.000 msec 16.000 msec
 13 CLGRAB21GR01.bb.telus.com (154.11.10.217) 84.000 msec 84.000 msec 84.000 msec
 14 route-views.ab.bb.telus.com (154.11.98.18) 84.000 msec * 132.000 msec
FROM to route-server.east.bb.allstream.net (216.191.14.250)
 1 12.129.193.236 0.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0001-gig-10-2.lax1.attens.net (12.129.193.241) 0.000 msec 4.000 msec 0.000 msec
 3 gar5.la2ca.ip.att.net (12.122.255.73) 36.000 msec gar6.la2ca.ip.att.net (12.122.254.65) 4.000 msec gar5.la2ca.ip.att.net (12.122.255.73) 44.000 msec
 4 cr84.la2ca.ip.att.net (12.122.129.26) 36.000 msec cr84.la2ca.ip.att.net (12.122.129.6) 36.000 msec cr84.la2ca.ip.att.net (12.122.129.26) 36.000 msec
 5 cr2.la2ca.ip.att.net (12.123.30.250) 36.000 msec 36.000 msec 36.000 msec
 6 cr2.sffca.ip.att.net (12.122.31.134) 36.000 msec 36.000 msec 36.000 msec
 7 cr1.st6wa.ip.att.net (12.122.31.193) 36.000 msec 36.000 msec 36.000 msec
 8 12.122.146.77 36.000 msec 36.000 msec 36.000 msec
 9 12.118.34.30 36.000 msec 36.000 msec 36.000 msec
 10 * * * 
 11 199.212.161.14 92.000 msec 92.000 msec 92.000 msec
 12 199.212.161.30 92.000 msec 92.000 msec 92.000 msec
 13 199.212.161.33 92.000 msec 92.000 msec 92.000 msec
 14 199.212.161.42 96.000 msec 92.000 msec 92.000 msec
 15 199.212.161.54 92.000 msec 92.000 msec 92.000 msec
 16 199.212.161.66 92.000 msec 92.000 msec 92.000 msec
 17 pos8-1.core2-mtl.bb.allstream.net (199.212.160.114) 92.000 msec 92.000 msec 92.000 msec
 18 * * * 
FROM to 216.18.63.214
 1 12.129.193.236 0.000 msec 4.000 msec 0.000 msec
 2 mdf001c7613r0002-gig-12-2.lax1.attens.net (12.129.193.253) 0.000 msec 0.000 msec 0.000 msec
 3 12-122-254-41.attens.net (12.122.254.41) 0.000 msec gar4.la2ca.ip.att.net (12.122.255.69) 4.000 msec 12-122-254-41.attens.net (12.122.254.41) 0.000 msec
 4 cr83.la2ca.ip.att.net (12.122.128.170) 4.000 msec cr83.la2ca.ip.att.net (12.122.128.6) 4.000 msec 0.000 msec
 5 cr1.la2ca.ip.att.net (12.123.30.110) 0.000 msec 4.000 msec 0.000 msec
 6 la2ca01jt.ip.att.net (12.123.30.5) 0.000 msec 0.000 msec 4.000 msec
 7 208.174.194.65 4.000 msec 0.000 msec 4.000 msec
 8 cr2-tengig-0-7-4-0.lay.savvis.net (204.70.198.9) 0.000 msec 4.000 msec 4.000 msec
 9 cr1-tengig-0-0-2-0.chicago.savvis.net (204.70.196.241) 52.000 msec 56.000 msec 56.000 msec
 10 ber1-te-1-0-0.chicagoequinix.savvis.net (204.70.196.22) 52.000 msec 56.000 msec 56.000 msec
 11 208.173.176.210 68.000 msec 68.000 msec 68.000 msec
 12 POS5-0.WANB-TOROONXN.IP.GROUPTELECOM.NET (66.59.191.109) 68.000 msec 68.000 msec 68.000 msec
 13 GE9-1.WANB-TOROON.IP.GROUPTELECOM.NET (66.59.191.34) 68.000 msec 68.000 msec 68.000 msec
 14 * * * 
FROM to route-server.as6667.net (213.192.191.82)
 1 12.129.193.236 0.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0001-gig-10-2.lax1.attens.net (12.129.193.241) 0.000 msec 0.000 msec 0.000 msec
 3 gar6.la2ca.ip.att.net (12.122.254.65) 0.000 msec gar5.la2ca.ip.att.net (12.122.255.73) 0.000 msec 0.000 msec
 4 cr83.la2ca.ip.att.net (12.122.128.2) 0.000 msec cr83.la2ca.ip.att.net (12.122.128.26) 4.000 msec 0.000 msec
 5 cr1.la2ca.ip.att.net (12.123.30.110) 4.000 msec 4.000 msec 0.000 msec
 6 ggr3.la2ca.ip.att.net (12.122.128.13) 96.000 msec 0.000 msec 200.000 msec
 7 192.205.33.226 4.000 msec 0.000 msec 4.000 msec
 8 ae-83-80.ebr3.LosAngeles1.Level3.net (4.69.144.180) 0.000 msec ae-93-90.ebr3.LosAngeles1.Level3.net (4.69.144.244) 16.000 msec ae-73-70.ebr3.LosAngeles1.Level3.net (4.69.144.116) 4.000 msec
 9 ae-4-4.ebr4.Washington1.Level3.net (4.69.132.82) 68.000 msec 68.000 msec 72.000 msec
 10 ae-64-64.csw1.Washington1.Level3.net (4.69.134.178) 72.000 msec ae-84-84.csw3.Washington1.Level3.net (4.69.134.186) 76.000 msec ae-74-74.csw2.Washington1.Level3.net (4.69.134.182) 80.000 msec
 11 ae-92-92.ebr2.Washington1.Level3.net (4.69.134.157) 68.000 msec ae-72-72.ebr2.Washington1.Level3.net (4.69.134.149) 72.000 msec ae-82-82.ebr2.Washington1.Level3.net (4.69.134.153) 68.000 msec
 12 ae-44-44.ebr2.Frankfurt1.Level3.net (4.69.137.61) 160.000 msec ae-43-43.ebr2.Frankfurt1.Level3.net (4.69.137.57) 172.000 msec ae-44-44.ebr2.Frankfurt1.Level3.net (4.69.137.61) 156.000 msec
 13 ae-2-2.ebr1.Dusseldorf1.Level3.net (4.69.132.137) 160.000 msec 164.000 msec 160.000 msec
 14 ae-1-7.bar1.Copenhagen1.Level3.net (4.69.142.169) 176.000 msec 208.000 msec 172.000 msec
 15 ae-1-5.bar1.Stockholm1.Level3.net (4.69.140.197) 188.000 msec 188.000 msec 192.000 msec
 16 213.242.110.170 188.000 msec 188.000 msec 184.000 msec
 17 ge0-2-0-0.bbr1.sto2.se.eunetip.net (213.192.191.202) 180.000 msec 184.000 msec 196.000 msec
 18 as1-0.bbr1.hel2.fi.eunetip.net (213.192.191.133) 232.000 msec 196.000 msec 192.000 msec
 19 route-server.as6667.net (213.192.191.82) 192.000 msec 192.000 msec 192.000 msec
FROM to route-server.ip4.tinet.net (213.200.64.94)
 1 12.129.193.236 0.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0001-gig-10-2.lax1.attens.net (12.129.193.241) 0.000 msec 4.000 msec 0.000 msec
 3 gar6.la2ca.ip.att.net (12.122.254.65) 0.000 msec 4.000 msec gar5.la2ca.ip.att.net (12.122.255.73) 24.000 msec
 4 cr83.la2ca.ip.att.net (12.122.128.6) 0.000 msec 4.000 msec cr84.la2ca.ip.att.net (12.122.129.26) 4.000 msec
 5 cr2.la2ca.ip.att.net (12.123.30.250) 4.000 msec 0.000 msec 4.000 msec
 6 la2ca02jt.ip.att.net (12.123.30.189) 0.000 msec la2ca02jt.ip.att.net (12.123.30.17) 4.000 msec 0.000 msec
 7 xe-5-2-0.lax20.ip4.tinet.net (77.67.79.173) 4.000 msec 0.000 msec 0.000 msec
 8 xe-3-2-0.fra23.ip4.tinet.net (213.200.82.5) 164.000 msec xe-3-1-0.fra23.ip4.tinet.net (89.149.186.142) 164.000 msec xe-3-2-0.fra23.ip4.tinet.net (213.200.82.5) 172.000 msec
 9 route-server.ip4.tinet.net (213.200.64.94) 160.000 msec 164.000 msec 164.000 msec
FROM to f0-1.route-server.playnet.it (62.48.45.129)
 1 12.129.193.236 0.000 msec 4.000 msec 0.000 msec
 2 mdf001c7613r0002-gig-12-2.lax1.attens.net (12.129.193.253) 0.000 msec 0.000 msec 4.000 msec
 3 12-122-254-41.attens.net (12.122.254.41) 0.000 msec gar4.la2ca.ip.att.net (12.122.255.69) 4.000 msec 0.000 msec
 4 cr84.la2ca.ip.att.net (12.122.129.170) 4.000 msec 4.000 msec 0.000 msec
 5 cr2.la2ca.ip.att.net (12.123.30.250) 4.000 msec 0.000 msec 0.000 msec
 6 ggr6.la2ca.ip.att.net (12.122.129.29) 0.000 msec 0.000 msec 0.000 msec
 7 192.205.35.130 4.000 msec 4.000 msec 0.000 msec
 8 Vlan1277.icore1.NJY-Newark.as6453.net (216.6.12.30) 72.000 msec 80.000 msec 72.000 msec
 9 if-6-0-0-38.mcore4.NJY-Newark.as6453.net (216.6.63.45) 72.000 msec if-1-0-0-1101.mcore4.NJY-Newark.as6453.net (216.6.63.5) 72.000 msec 72.000 msec
 10 if-1-0.mcore3.L78-London.as6453.net (195.219.144.9) 144.000 msec 144.000 msec 144.000 msec
 11 if-2-0-0.core3.MLT-Milan.as6453.net (195.219.158.57) 172.000 msec 168.000 msec 168.000 msec
 12 195.219.159.26 168.000 msec 168.000 msec 168.000 msec
 13 vl27.core2.net.playnet.it (62.48.45.250) 176.000 msec 180.000 msec 176.000 msec
 14 f0-1.route-server.playnet.it (62.48.45.129) 176.000 msec * 180.000 msec
FROM to rs.ipv4ilink.net (86.55.0.50)
 1 12.129.193.236 0.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0002-gig-12-2.lax1.attens.net (12.129.193.253) 56.000 msec 0.000 msec 200.000 msec
 3 12-122-254-41.attens.net (12.122.254.41) 4.000 msec gar4.la2ca.ip.att.net (12.122.255.69) 36.000 msec 4.000 msec
 4 cr84.la2ca.ip.att.net (12.122.129.170) 4.000 msec cr83.la2ca.ip.att.net (12.122.128.6) 0.000 msec cr84.la2ca.ip.att.net (12.122.129.170) 0.000 msec
 5 cr2.la2ca.ip.att.net (12.123.30.250) 4.000 msec 4.000 msec cr1.la2ca.ip.att.net (12.123.30.110) 0.000 msec
 6 ggr3.la2ca.ip.att.net (12.122.128.9) 4.000 msec ggr3.la2ca.ip.att.net (12.122.129.9) 0.000 msec 0.000 msec
 7 192.205.33.226 0.000 msec 4.000 msec 0.000 msec
 8 ae-93-90.ebr3.LosAngeles1.Level3.net (4.69.144.244) 4.000 msec 4.000 msec ae-83-80.ebr3.LosAngeles1.Level3.net (4.69.144.180) 16.000 msec
 9 ae-4-4.ebr4.Washington1.Level3.net (4.69.132.82) 68.000 msec 72.000 msec 68.000 msec
 10 ae-64-64.csw1.Washington1.Level3.net (4.69.134.178) 76.000 msec ae-84-84.csw3.Washington1.Level3.net (4.69.134.186) 76.000 msec 72.000 msec
 11 ae-72-72.ebr2.Washington1.Level3.net (4.69.134.149) 80.000 msec ae-62-62.ebr2.Washington1.Level3.net (4.69.134.145) 72.000 msec 68.000 msec
 12 ae-43-43.ebr2.Frankfurt1.Level3.net (4.69.137.57) 160.000 msec ae-42-42.ebr2.Frankfurt1.Level3.net (4.69.137.53) 160.000 msec 160.000 msec
 13 ae-62-62.csw1.Frankfurt1.Level3.net (4.69.140.18) 164.000 msec ae-82-82.csw3.Frankfurt1.Level3.net (4.69.140.26) 160.000 msec 160.000 msec
 14 ae-3-89.edge6.Frankfurt1.Level3.net (4.68.23.142) 160.000 msec ae-1-69.edge6.Frankfurt1.Level3.net (4.68.23.14) 160.000 msec ae-2-79.edge6.Frankfurt1.Level3.net (4.68.23.78) 160.000 msec
 15 wFrnk-ten83-level3.de.ipv4ilink.net (193.19.195.50) 156.000 msec 156.000 msec 356.000 msec
 16 wNx-ten81-v9-wFrnk.b.ipv4ilink.net (193.19.195.29) 292.000 msec 200.000 msec 200.000 msec
 17 iNx-ten149-v700-wNx.b.ipv4ilink.net (193.19.194.134) 200.000 msec 192.000 msec 188.000 msec
 18 bbNx-ten16-v20-iNx.b.ipv4ilink.net (193.19.194.210) 188.000 msec 184.000 msec 188.000 msec
 19 bbUnr-ten81-v19-bbNx.b.ipv4ilink.net (193.19.194.85) 188.000 msec 184.000 msec 188.000 msec
 20 aUnr-po12-v27-bbUnr.b.ipv4ilink.net (193.19.194.62) 188.000 msec 188.000 msec 188.000 msec
 21 rs.ipv4ilink.net (86.55.0.50) 188.000 msec 192.000 msec 192.000 msec
FROM to tpr-route-server.saix.net (196.25.9.46)
 1 12.129.193.236 0.000 msec 0.000 msec 4.000 msec
 2 mdf001c7613r0001-gig-10-2.lax1.attens.net (12.129.193.241) 0.000 msec 0.000 msec 0.000 msec
 3 gar6.la2ca.ip.att.net (12.122.254.65) 4.000 msec gar5.la2ca.ip.att.net (12.122.255.73) 0.000 msec gar6.la2ca.ip.att.net (12.122.254.65) 0.000 msec
 4 cr84.la2ca.ip.att.net (12.122.129.26) 72.000 msec 72.000 msec cr84.la2ca.ip.att.net (12.122.129.2) 68.000 msec
 5 cr2.la2ca.ip.att.net (12.123.30.250) 68.000 msec 72.000 msec 72.000 msec
 6 cr1.slkut.ip.att.net (12.122.30.29) 68.000 msec 68.000 msec 72.000 msec
 7 cr2.dvmco.ip.att.net (12.122.30.26) 72.000 msec 68.000 msec 72.000 msec
 8 cr1.cgcil.ip.att.net (12.122.31.86) 72.000 msec 68.000 msec 68.000 msec
 9 cr1.cl2oh.ip.att.net (12.122.2.206) 72.000 msec 72.000 msec 68.000 msec
 10 cr2.cl2oh.ip.att.net (12.122.2.126) 68.000 msec 72.000 msec 68.000 msec
 11 cr2.phlpa.ip.att.net (12.122.2.210) 68.000 msec 72.000 msec 72.000 msec
 12 cr1.wswdc.ip.att.net (12.122.4.54) 68.000 msec 68.000 msec 72.000 msec
 13 gar1.ascva.ip.att.net (12.122.135.129) 100.000 msec 96.000 msec 96.000 msec
 14 * * * 
 15 tpr-ip-esr-1-ge-6-0-0.telkom-ipnet.co.za (196.43.10.86) 328.000 msec 328.000 msec 328.000 msec
 16 tpr-route-server.saix.net (196.25.9.46) 520.000 msec * 400.000 msec
FROM to routeserver.ip-plus.net (164.128.251.50)
 1 12.129.193.236 0.000 msec 4.000 msec 0.000 msec
 2 mdf001c7613r0002-gig-12-2.lax1.attens.net (12.129.193.253) 0.000 msec 0.000 msec 4.000 msec
 3 12-122-254-41.attens.net (12.122.254.41) 0.000 msec 4.000 msec 0.000 msec
 4 cr83.la2ca.ip.att.net (12.122.128.2) 4.000 msec 0.000 msec cr83.la2ca.ip.att.net (12.122.128.170) 4.000 msec
 5 cr1.la2ca.ip.att.net (12.123.30.110) 4.000 msec 0.000 msec 4.000 msec
 6 ggr3.la2ca.ip.att.net (12.122.128.13) 0.000 msec 0.000 msec 0.000 msec
 7 192.205.33.226 4.000 msec 0.000 msec 4.000 msec
 8 ae-63-60.ebr3.LosAngeles1.Level3.net (4.69.144.52) 12.000 msec ae-93-90.ebr3.LosAngeles1.Level3.net (4.69.144.244) 0.000 msec ae-73-70.ebr3.LosAngeles1.Level3.net (4.69.144.116) 16.000 msec
 9 ae-2-2.ebr3.SanJose1.Level3.net (4.69.132.9) 16.000 msec 20.000 msec 16.000 msec
 10 ae-73-73.csw2.SanJose1.Level3.net (4.69.134.230) 24.000 msec ae-63-63.csw1.SanJose1.Level3.net (4.69.134.226) 12.000 msec 12.000 msec
 11 ae-94-94.ebr4.SanJose1.Level3.net (4.69.134.253) 20.000 msec ae-84-84.ebr4.SanJose1.Level3.net (4.69.134.249) 16.000 msec ae-64-64.ebr4.SanJose1.Level3.net (4.69.134.241) 16.000 msec
 12 ae-2-2.ebr4.NewYork1.Level3.net (4.69.135.186) 72.000 msec 88.000 msec 72.000 msec
 13 ae-74-74.csw2.NewYork1.Level3.net (4.69.134.118) 80.000 msec ae-94-94.csw4.NewYork1.Level3.net (4.69.134.126) 80.000 msec 76.000 msec
 14 ae-4-99.edge5.NewYork1.Level3.net (4.68.16.201) 76.000 msec ae-2-79.edge5.NewYork1.Level3.net (4.68.16.73) 76.000 msec 72.000 msec
 15 SWISSCOM.edge5.NewYork1.Level3.net (64.152.45.198) 72.000 msec 76.000 msec 72.000 msec
 16 * * * 
 17 i64beb-000-gig0-3.bb.ip-plus.net (138.187.130.161) 164.000 msec 164.000 msec 168.000 msec
 18 i64beb-iv6-pos4-0.bb.ip-plus.net (138.187.157.34) 168.000 msec 168.000 msec 164.000 msec
 19 routeserver.ip-plus.net (164.128.251.50) 168.000 msec * 164.000 msec
FROM to lo1.route-server.as5413.net (212.241.174.1)
 1 12.129.193.236 4.000 msec 0.000 msec 0.000 msec
 2 mdf001c7613r0001-gig-10-2.lax1.attens.net (12.129.193.241) 0.000 msec 4.000 msec 0.000 msec
 3 gar5.la2ca.ip.att.net (12.122.255.73) 0.000 msec gar6.la2ca.ip.att.net (12.122.254.65) 4.000 msec 0.000 msec
 4 cr84.la2ca.ip.att.net (12.122.129.26) 4.000 msec 4.000 msec 0.000 msec
 5 cr2.la2ca.ip.att.net (12.123.30.250) 4.000 msec 4.000 msec 0.000 msec
 6 ggr2.la2ca.ip.att.net (12.122.128.105) 4.000 msec ggr2.la2ca.ip.att.net (12.122.129.101) 0.000 msec ggr2.la2ca.ip.att.net (12.122.128.105) 4.000 msec
 7 192.205.34.14 0.000 msec 4.000 msec 0.000 msec
 8 nyk-bb1-link.telia.net (80.91.252.162) 80.000 msec 84.000 msec 80.000 msec
 9 ldn-bb1-pos7-1-0.telia.net (213.248.65.89) 152.000 msec 152.000 msec 152.000 msec
 10 ldn-b2-link.telia.net (80.91.250.226) 156.000 msec 156.000 msec 152.000 msec
 11 pipex-104657-ldn-b2.c.telia.net (213.248.100.94) 152.000 msec 156.000 msec 152.000 msec
 12 gi1-1-6.ar01.hx2.bb.gxn.net (62.72.142.142) 156.000 msec 156.000 msec 152.000 msec
 13 * * * 
FROM to route-server.ord1.nlayer.net (69.31.111.255)
 1 12.129.193.236 0.000 msec 0.000 msec 4.000 msec
 2 mdf001c7613r0002-gig-12-2.lax1.attens.net (12.129.193.253) 0.000 msec 0.000 msec 4.000 msec
 3 gar4.la2ca.ip.att.net (12.122.255.69) 0.000 msec 4.000 msec 0.000 msec
