"107","2010-03-18","216.113.10.50","216.191.14.250"
"108","2010-03-18","216.113.10.50","62.48.45.129"
"109","2010-03-18","216.113.10.50","64.135.5.58"
"110","2010-03-18","216.113.10.50","66.162.47.58"
"111","2010-03-18","216.113.10.50","66.209.87.106"
"112","2010-03-18","216.113.10.50","69.31.111.255"
"113","2010-03-18","216.113.10.50","86.55.0.50"
"114","2010-03-18","62.48.45.129","12.129.193.235"
"115","2010-03-18","62.48.45.129","154.11.98.18"
"116","2010-03-18","62.48.45.129","164.128.251.50"
"117","2010-03-18","62.48.45.129","196.25.9.46"
"118","2010-03-18","62.48.45.129","203.202.125.6"
"119","2010-03-18","62.48.45.129","212.241.174.1"
"120","2010-03-18","62.48.45.129","213.192.191.82"
"121","2010-03-18","62.48.45.129","213.200.64.94"
"122","2010-03-18","62.48.45.129","216.113.10.50"
"123","2010-03-18","62.48.45.129","216.18.63.214"
"124","2010-03-18","62.48.45.129","216.191.14.250"
"125","2010-03-18","62.48.45.129","64.135.5.58"
"126","2010-03-18","62.48.45.129","66.162.47.58"
"127","2010-03-18","62.48.45.129","66.209.87.106"
"128","2010-03-18","62.48.45.129","69.31.111.255"
"129","2010-03-18","62.48.45.129","86.55.0.50"
"130","2010-03-18","64.135.5.58","12.129.193.235"
"131","2010-03-18","64.135.5.58","154.11.98.18"
"132","2010-03-18","64.135.5.58","164.128.251.50"
"133","2010-03-18","64.135.5.58","196.25.9.46"
"134","2010-03-18","64.135.5.58","203.202.125.6"
"135","2010-03-18","64.135.5.58","212.241.174.1"
"136","2010-03-18","64.135.5.58","213.192.191.82"
"137","2010-03-18","64.135.5.58","213.200.64.94"
"138","2010-03-18","64.135.5.58","216.113.10.50"
"139","2010-03-18","64.135.5.58","216.18.63.214"
"140","2010-03-18","64.135.5.58","216.191.14.250"
"141","2010-03-18","64.135.5.58","62.48.45.129"
"142","2010-03-18","64.135.5.58","66.162.47.58"
"143","2010-03-18","64.135.5.58","66.209.87.106"
"144","2010-03-18","64.135.5.58","69.31.111.255"
"145","2010-03-18","64.135.5.58","86.55.0.50"
"146","2010-03-18","66.162.47.58","12.129.193.235"
"147","2010-03-18","66.162.47.58","154.11.98.18"
"148","2010-03-18","66.162.47.58","164.128.251.50"
"149","2010-03-18","66.162.47.58","196.25.9.46"
"150","2010-03-18","66.162.47.58","203.202.125.6"
"151","2010-03-18","66.162.47.58","212.241.174.1"
"152","2010-03-18","66.162.47.58","213.192.191.82"
"153","2010-03-18","66.162.47.58","213.200.64.94"
"154","2010-03-18","66.162.47.58","216.113.10.50"
"155","2010-03-18","66.162.47.58","216.18.63.214"
"156","2010-03-18","66.162.47.58","216.191.14.250"
"157","2010-03-18","66.162.47.58","62.48.45.129"
"158","2010-03-18","66.162.47.58","64.135.5.58"
"159","2010-03-18","66.162.47.58","66.209.87.106"
"160","2010-03-18","66.162.47.58","69.31.111.255"
"161","2010-03-18","66.162.47.58","86.55.0.50"
"162","2010-03-18","66.209.87.106","12.129.193.235"
"163","2010-03-18","66.209.87.106","154.11.98.18"
"164","2010-03-18","66.209.87.106","164.128.251.50"
"165","2010-03-18","66.209.87.106","196.25.9.46"
"166","2010-03-18","66.209.87.106","203.202.125.6"
"167","2010-03-18","66.209.87.106","212.241.174.1"
"168","2010-03-18","66.209.87.106","213.192.191.82"
"169","2010-03-18","66.209.87.106","213.200.64.94"
"170","2010-03-18","66.209.87.106","216.113.10.50"
"171","2010-03-18","66.209.87.106","216.18.63.214"
"172","2010-03-18","66.209.87.106","216.191.14.250"
"173","2010-03-18","66.209.87.106","62.48.45.129"
"174","2010-03-18","66.209.87.106","64.135.5.58"
"175","2010-03-18","66.209.87.106","66.162.47.58"
"176","2010-03-18","66.209.87.106","69.31.111.255"
"177","2010-03-18","66.209.87.106","86.55.0.50"
"178","2010-03-18","69.31.111.255","12.129.193.235"
"179","2010-03-18","69.31.111.255","154.11.98.18"
"180","2010-03-18","69.31.111.255","164.128.251.50"
"181","2010-03-18","69.31.111.255","196.25.9.46"
"182","2010-03-18","69.31.111.255","203.202.125.6"
"183","2010-03-18","69.31.111.255","212.241.174.1"
"184","2010-03-18","69.31.111.255","213.192.191.82"
"185","2010-03-18","69.31.111.255","213.200.64.94"
"186","2010-03-18","69.31.111.255","216.113.10.50"
"187","2010-03-18","69.31.111.255","216.18.63.214"
"188","2010-03-18","69.31.111.255","216.191.14.250"
"189","2010-03-18","69.31.111.255","62.48.45.129"
"190","2010-03-18","69.31.111.255","64.135.5.58"
"191","2010-03-18","69.31.111.255","66.162.47.58"
"192","2010-03-18","69.31.111.255","66.209.87.106"
"193","2010-03-18","69.31.111.255","86.55.0.50"
"194","2010-03-19","12.129.193.235","154.11.98.18"
"195","2010-03-19","12.129.193.235","164.128.251.50"
"196","2010-03-19","12.129.193.235","196.25.9.46"
"197","2010-03-19","12.129.193.235","203.202.125.6"
"198","2010-03-19","12.129.193.235","212.241.174.1"
"199","2010-03-19","12.129.193.235","213.192.191.82"
"200","2010-03-19","12.129.193.235","213.200.64.94"
"201","2010-03-19","12.129.193.235","216.113.10.50"
"202","2010-03-19","12.129.193.235","216.18.63.214"
"203","2010-03-19","12.129.193.235","216.191.14.250"
"204","2010-03-19","12.129.193.235","62.48.45.129"
"205","2010-03-19","12.129.193.235","64.135.5.58"
"206","2010-03-19","12.129.193.235","66.162.47.58"
"207","2010-03-19","12.129.193.235","66.209.87.106"
"208","2010-03-19","12.129.193.235","69.31.111.255"
"209","2010-03-19","12.129.193.235","86.55.0.50"
"210","2010-03-19","154.11.98.18","12.129.193.235"
"211","2010-03-19","154.11.98.18","154.11.98.18"
"212","2010-03-19","154.11.98.18","164.128.251.50"
"213","2010-03-19","154.11.98.18","196.25.9.46"
"214","2010-03-19","154.11.98.18","203.202.125.6"
"215","2010-03-19","154.11.98.18","212.241.174.1"
"216","2010-03-19","154.11.98.18","213.192.191.82"
"217","2010-03-19","154.11.98.18","213.200.64.94"
"218","2010-03-19","154.11.98.18","216.113.10.50"
"219","2010-03-19","154.11.98.18","216.18.63.214"
"220","2010-03-19","154.11.98.18","216.191.14.250"
"221","2010-03-19","154.11.98.18","62.48.45.129"
"222","2010-03-19","154.11.98.18","64.135.5.58"
"223","2010-03-19","154.11.98.18","66.162.47.58"
"224","2010-03-19","154.11.98.18","66.209.87.106"
"225","2010-03-19","154.11.98.18","69.31.111.255"
"226","2010-03-19","154.11.98.18","86.55.0.50"
"227","2010-03-19","164.128.251.50","12.129.193.235"
"228","2010-03-19","164.128.251.50","154.11.98.18"
"229","2010-03-19","164.128.251.50","196.25.9.46"
"230","2010-03-19","164.128.251.50","203.202.125.6"
"231","2010-03-19","164.128.251.50","212.241.174.1"
"232","2010-03-19","164.128.251.50","213.192.191.82"
"233","2010-03-19","164.128.251.50","213.200.64.94"
"234","2010-03-19","164.128.251.50","216.113.10.50"
"235","2010-03-19","164.128.251.50","216.18.63.214"
"236","2010-03-19","164.128.251.50","216.191.14.250"
"237","2010-03-19","164.128.251.50","62.48.45.129"
"238","2010-03-19","164.128.251.50","64.135.5.58"
"239","2010-03-19","164.128.251.50","66.162.47.58"
"240","2010-03-19","164.128.251.50","66.209.87.106"
"241","2010-03-19","164.128.251.50","69.31.111.255"
"242","2010-03-19","164.128.251.50","86.55.0.50"
"243","2010-03-19","196.25.9.46","12.129.193.235"
"244","2010-03-19","196.25.9.46","154.11.98.18"
"245","2010-03-19","196.25.9.46","164.128.251.50"
"246","2010-03-19","196.25.9.46","203.202.125.6"
"247","2010-03-19","196.25.9.46","212.241.174.1"
"248","2010-03-19","196.25.9.46","213.192.191.82"
"249","2010-03-19","196.25.9.46","213.200.64.94"
"250","2010-03-19","196.25.9.46","216.113.10.50"
"251","2010-03-19","196.25.9.46","216.18.63.214"
"252","2010-03-19","196.25.9.46","216.191.14.250"
"253","2010-03-19","196.25.9.46","62.48.45.129"
"254","2010-03-19","196.25.9.46","64.135.5.58"
"255","2010-03-19","196.25.9.46","66.162.47.58"
"256","2010-03-19","196.25.9.46","66.209.87.106"
"257","2010-03-19","196.25.9.46","69.31.111.255"
"258","2010-03-19","196.25.9.46","86.55.0.50"
"259","2010-03-19","203.202.125.6","12.129.193.235"
"260","2010-03-19","203.202.125.6","154.11.98.18"
"261","2010-03-19","203.202.125.6","164.128.251.50"
"262","2010-03-19","203.202.125.6","196.25.9.46"
"263","2010-03-19","203.202.125.6","212.241.174.1"
"264","2010-03-19","203.202.125.6","213.192.191.82"
"265","2010-03-19","203.202.125.6","213.200.64.94"
"266","2010-03-19","203.202.125.6","216.113.10.50"
"267","2010-03-19","203.202.125.6","216.18.63.214"
"268","2010-03-19","203.202.125.6","216.191.14.250"
"269","2010-03-19","203.202.125.6","62.48.45.129"
"270","2010-03-19","203.202.125.6","64.135.5.58"
"271","2010-03-19","203.202.125.6","66.162.47.58"
"272","2010-03-19","203.202.125.6","66.209.87.106"
"273","2010-03-19","203.202.125.6","69.31.111.255"
"274","2010-03-19","203.202.125.6","86.55.0.50"
"275","2010-03-19","212.241.174.1","12.129.193.235"
"276","2010-03-19","212.241.174.1","154.11.98.18"
"277","2010-03-19","212.241.174.1","164.128.251.50"
"278","2010-03-19","212.241.174.1","196.25.9.46"
"279","2010-03-19","212.241.174.1","203.202.125.6"
"280","2010-03-19","212.241.174.1","213.192.191.82"
"281","2010-03-19","212.241.174.1","213.200.64.94"
"282","2010-03-19","212.241.174.1","216.113.10.50"
"283","2010-03-19","212.241.174.1","216.18.63.214"
"284","2010-03-19","212.241.174.1","216.191.14.250"
"285","2010-03-19","212.241.174.1","62.48.45.129"
"286","2010-03-19","212.241.174.1","64.135.5.58"
"287","2010-03-19","212.241.174.1","66.162.47.58"
"288","2010-03-19","212.241.174.1","66.209.87.106"
"289","2010-03-19","212.241.174.1","69.31.111.255"
"290","2010-03-19","212.241.174.1","86.55.0.50"
"291","2010-03-19","213.192.191.82","12.129.193.235"
"292","2010-03-19","213.192.191.82","154.11.98.18"
"293","2010-03-19","213.192.191.82","164.128.251.50"
"294","2010-03-19","213.192.191.82","196.25.9.46"
"295","2010-03-19","213.192.191.82","203.202.125.6"
"296","2010-03-19","213.192.191.82","212.241.174.1"
"297","2010-03-19","213.192.191.82","213.200.64.94"
"298","2010-03-19","213.192.191.82","216.113.10.50"
"299","2010-03-19","213.192.191.82","216.18.63.214"
"300","2010-03-19","213.192.191.82","216.191.14.250"
"301","2010-03-19","213.192.191.82","62.48.45.129"
"302","2010-03-19","213.192.191.82","64.135.5.58"
"303","2010-03-19","213.192.191.82","66.162.47.58"
"304","2010-03-19","213.192.191.82","66.209.87.106"
"305","2010-03-19","213.192.191.82","69.31.111.255"
"306","2010-03-19","213.192.191.82","86.55.0.50"
"307","2010-03-19","213.200.64.94","12.129.193.235"
"308","2010-03-19","213.200.64.94","154.11.98.18"
"309","2010-03-19","213.200.64.94","164.128.251.50"
"310","2010-03-19","213.200.64.94","196.25.9.46"
"311","2010-03-19","213.200.64.94","203.202.125.6"
"312","2010-03-19","213.200.64.94","212.241.174.1"
"313","2010-03-19","213.200.64.94","216.113.10.50"
"314","2010-03-19","213.200.64.94","216.18.63.214"
"315","2010-03-19","213.200.64.94","216.191.14.250"
"316","2010-03-19","213.200.64.94","62.48.45.129"
"317","2010-03-19","213.200.64.94","64.135.5.58"
"318","2010-03-19","213.200.64.94","66.162.47.58"
"319","2010-03-19","213.200.64.94","66.209.87.106"
"320","2010-03-19","213.200.64.94","69.31.111.255"
"321","2010-03-19","213.200.64.94","86.55.0.50"
"322","2010-03-19","216.113.10.50","12.129.193.235"
"323","2010-03-19","216.113.10.50","12.129.193.235"
"324","2010-03-19","216.113.10.50","154.11.98.18"
"325","2010-03-19","216.113.10.50","164.128.251.50"
"326","2010-03-19","216.113.10.50","196.25.9.46"
"327","2010-03-19","216.113.10.50","212.241.174.1"
"328","2010-03-19","216.113.10.50","213.192.191.82"
"329","2010-03-19","216.113.10.50","213.200.64.94"
"330","2010-03-19","216.113.10.50","216.18.63.214"
"331","2010-03-19","216.113.10.50","216.191.14.250"
"332","2010-03-19","216.113.10.50","62.48.45.129"
"333","2010-03-19","216.113.10.50","64.135.5.58"
"334","2010-03-19","216.113.10.50","66.162.47.58"
"335","2010-03-19","216.113.10.50","66.209.87.106"
"336","2010-03-19","216.113.10.50","69.31.111.255"
"337","2010-03-19","216.113.10.50","86.55.0.50"
"338","2010-03-19","216.18.63.214","12.129.193.235"
"339","2010-03-19","216.18.63.214","154.11.98.18"
"340","2010-03-19","216.18.63.214","164.128.251.50"
"341","2010-03-19","216.18.63.214","196.25.9.46"
"342","2010-03-19","216.18.63.214","203.202.125.6"
"343","2010-03-19","216.18.63.214","212.241.174.1"
"344","2010-03-19","216.18.63.214","213.192.191.82"
"345","2010-03-19","216.18.63.214","213.200.64.94"
"346","2010-03-19","216.18.63.214","216.113.10.50"
"347","2010-03-19","216.18.63.214","216.191.14.250"
"348","2010-03-19","216.18.63.214","62.48.45.129"
"349","2010-03-19","216.18.63.214","64.135.5.58"
"350","2010-03-19","216.18.63.214","66.162.47.58"
"351","2010-03-19","216.18.63.214","66.209.87.106"
"352","2010-03-19","216.18.63.214","69.31.111.255"
"353","2010-03-19","216.18.63.214","86.55.0.50"
"354","2010-03-19","216.191.14.250","12.129.193.235"
"355","2010-03-19","216.191.14.250","154.11.98.18"
"356","2010-03-19","216.191.14.250","164.128.251.50"
"357","2010-03-19","216.191.14.250","196.25.9.46"
"358","2010-03-19","216.191.14.250","203.202.125.6"
"359","2010-03-19","216.191.14.250","212.241.174.1"
"360","2010-03-19","216.191.14.250","213.192.191.82"
"361","2010-03-19","216.191.14.250","213.200.64.94"
"362","2010-03-19","216.191.14.250","216.113.10.50"
"363","2010-03-19","216.191.14.250","216.18.63.214"
"364","2010-03-19","216.191.14.250","62.48.45.129"
"365","2010-03-19","216.191.14.250","64.135.5.58"
"366","2010-03-19","216.191.14.250","66.162.47.58"
"367","2010-03-19","216.191.14.250","66.209.87.106"
"368","2010-03-19","216.191.14.250","69.31.111.255"
"369","2010-03-19","216.191.14.250","86.55.0.50"
"370","2010-03-19","62.48.45.129","12.129.193.235"
"371","2010-03-19","62.48.45.129","154.11.98.18"
"372","2010-03-19","62.48.45.129","164.128.251.50"
"373","2010-03-19","62.48.45.129","196.25.9.46"
"374","2010-03-19","62.48.45.129","203.202.125.6"
"375","2010-03-19","62.48.45.129","212.241.174.1"
"376","2010-03-19","62.48.45.129","213.192.191.82"
"377","2010-03-19","62.48.45.129","213.200.64.94"
"378","2010-03-19","62.48.45.129","216.113.10.50"
"379","2010-03-19","62.48.45.129","216.18.63.214"
"380","2010-03-19","62.48.45.129","216.191.14.250"
"381","2010-03-19","62.48.45.129","64.135.5.58"
"382","2010-03-19","62.48.45.129","66.162.47.58"
"383","2010-03-19","62.48.45.129","66.209.87.106"
"384","2010-03-19","62.48.45.129","69.31.111.255"
"385","2010-03-19","62.48.45.129","86.55.0.50"
"386","2010-03-19","64.135.5.58","12.129.193.235"
"387","2010-03-19","64.135.5.58","154.11.98.18"
"388","2010-03-19","64.135.5.58","164.128.251.50"
"389","2010-03-19","64.135.5.58","196.25.9.46"
"390","2010-03-19","64.135.5.58","203.202.125.6"
"391","2010-03-19","64.135.5.58","212.241.174.1"
"392","2010-03-19","64.135.5.58","213.192.191.82"
"393","2010-03-19","64.135.5.58","213.200.64.94"
"394","2010-03-19","64.135.5.58","216.113.10.50"
"395","2010-03-19","64.135.5.58","216.18.63.214"
"396","2010-03-19","64.135.5.58","216.191.14.250"
"397","2010-03-19","64.135.5.58","62.48.45.129"
"398","2010-03-19","64.135.5.58","66.162.47.58"
"399","2010-03-19","64.135.5.58","66.209.87.106"
"400","2010-03-19","64.135.5.58","69.31.111.255"
"401","2010-03-19","64.135.5.58","86.55.0.50"
"402","2010-03-19","66.162.47.58","12.129.193.235"
"403","2010-03-19","66.162.47.58","154.11.98.18"
"404","2010-03-19","66.162.47.58","164.128.251.50"
"405","2010-03-19","66.162.47.58","196.25.9.46"
"406","2010-03-19","66.162.47.58","203.202.125.6"
"407","2010-03-19","66.162.47.58","212.241.174.1"
"408","2010-03-19","66.162.47.58","213.192.191.82"
"409","2010-03-19","66.162.47.58","213.200.64.94"
"410","2010-03-19","66.162.47.58","216.113.10.50"
"411","2010-03-19","66.162.47.58","216.18.63.214"
"412","2010-03-19","66.162.47.58","216.191.14.250"
"413","2010-03-19","66.162.47.58","62.48.45.129"
"414","2010-03-19","66.162.47.58","64.135.5.58"
"415","2010-03-19","66.162.47.58","66.209.87.106"
"416","2010-03-19","66.162.47.58","69.31.111.255"
"417","2010-03-19","66.162.47.58","86.55.0.50"
"418","2010-03-19","66.209.87.106","12.129.193.235"
"419","2010-03-19","66.209.87.106","154.11.98.18"
"420","2010-03-19","66.209.87.106","164.128.251.50"
"421","2010-03-19","66.209.87.106","196.25.9.46"
"422","2010-03-19","66.209.87.106","203.202.125.6"
"423","2010-03-19","66.209.87.106","212.241.174.1"
"424","2010-03-19","66.209.87.106","213.192.191.82"
"425","2010-03-19","66.209.87.106","213.200.64.94"
"426","2010-03-19","66.209.87.106","216.113.10.50"
"427","2010-03-19","66.209.87.106","216.18.63.214"
"428","2010-03-19","66.209.87.106","216.191.14.250"
"429","2010-03-19","66.209.87.106","62.48.45.129"
"430","2010-03-19","66.209.87.106","64.135.5.58"
"431","2010-03-19","66.209.87.106","66.162.47.58"
"432","2010-03-19","66.209.87.106","69.31.111.255"
"433","2010-03-19","66.209.87.106","86.55.0.50"
"434","2010-03-19","69.31.111.255","12.129.193.235"
"435","2010-03-19","69.31.111.255","154.11.98.18"
"436","2010-03-19","69.31.111.255","164.128.251.50"
"437","2010-03-19","69.31.111.255","196.25.9.46"
"438","2010-03-19","69.31.111.255","203.202.125.6"
"439","2010-03-19","69.31.111.255","212.241.174.1"
"440","2010-03-19","69.31.111.255","213.192.191.82"
"441","2010-03-19","69.31.111.255","213.200.64.94"
"442","2010-03-19","69.31.111.255","216.113.10.50"
"443","2010-03-19","69.31.111.255","216.18.63.214"
"444","2010-03-19","69.31.111.255","216.191.14.250"
"445","2010-03-19","69.31.111.255","62.48.45.129"
"446","2010-03-19","69.31.111.255","64.135.5.58"
"447","2010-03-19","69.31.111.255","66.162.47.58"
"448","2010-03-19","69.31.111.255","66.209.87.106"
"449","2010-03-19","69.31.111.255","86.55.0.50"
"450","2010-03-19","86.55.0.50","12.129.193.235"
"451","2010-03-19","86.55.0.50","154.11.98.18"
"452","2010-03-19","86.55.0.50","164.128.251.50"
"453","2010-03-19","86.55.0.50","196.25.9.46"
"454","2010-03-19","86.55.0.50","203.202.125.6"
"455","2010-03-19","86.55.0.50","212.241.174.1"
"456","2010-03-19","86.55.0.50","213.192.191.82"
"457","2010-03-19","86.55.0.50","213.200.64.94"
"458","2010-03-19","86.55.0.50","216.113.10.50"
"459","2010-03-19","86.55.0.50","216.18.63.214"
"460","2010-03-19","86.55.0.50","216.191.14.250"
"461","2010-03-19","86.55.0.50","62.48.45.129"
"462","2010-03-19","86.55.0.50","64.135.5.58"
"463","2010-03-19","86.55.0.50","66.162.47.58"
"464","2010-03-19","86.55.0.50","66.209.87.106"
"465","2010-03-19","86.55.0.50","69.31.111.255"
"466","2010-03-20","12.129.193.235","154.11.98.18"
"467","2010-03-20","12.129.193.235","164.128.251.50"
"468","2010-03-20","12.129.193.235","196.25.9.46"
"469","2010-03-20","12.129.193.235","203.202.125.6"
"470","2010-03-20","12.129.193.235","212.241.174.1"
"471","2010-03-20","12.129.193.235","213.192.191.82"
"472","2010-03-20","12.129.193.235","213.200.64.94"
"473","2010-03-20","12.129.193.235","216.113.10.50"
"474","2010-03-20","12.129.193.235","216.18.63.214"
"475","2010-03-20","12.129.193.235","216.191.14.250"
"476","2010-03-20","12.129.193.235","62.48.45.129"
"477","2010-03-20","12.129.193.235","64.135.5.58"
"478","2010-03-20","12.129.193.235","66.162.47.58"
"479","2010-03-20","12.129.193.235","66.209.87.106"
"480","2010-03-20","12.129.193.235","69.31.111.255"
"481","2010-03-20","12.129.193.235","86.55.0.50"
"482","2010-03-20","154.11.98.18","12.129.193.235"
"483","2010-03-20","154.11.98.18","164.128.251.50"
"484","2010-03-20","154.11.98.18","196.25.9.46"
"485","2010-03-20","154.11.98.18","203.202.125.6"
"486","2010-03-20","154.11.98.18","212.241.174.1"
"487","2010-03-20","154.11.98.18","213.192.191.82"
"488","2010-03-20","154.11.98.18","213.200.64.94"
"489","2010-03-20","154.11.98.18","216.113.10.50"
"490","2010-03-20","154.11.98.18","216.18.63.214"
"491","2010-03-20","154.11.98.18","216.191.14.250"
"492","2010-03-20","154.11.98.18","62.48.45.129"
"493","2010-03-20","154.11.98.18","64.135.5.58"
"494","2010-03-20","154.11.98.18","66.162.47.58"
"495","2010-03-20","154.11.98.18","66.209.87.106"
"496","2010-03-20","154.11.98.18","69.31.111.255"
"497","2010-03-20","154.11.98.18","86.55.0.50"
"498","2010-03-20","164.128.251.50","12.129.193.235"
"499","2010-03-20","164.128.251.50","154.11.98.18"
"500","2010-03-20","164.128.251.50","196.25.9.46"
"501","2010-03-20","164.128.251.50","203.202.125.6"
"502","2010-03-20","164.128.251.50","212.241.174.1"
"503","2010-03-20","164.128.251.50","213.192.191.82"
"504","2010-03-20","164.128.251.50","213.200.64.94"
"505","2010-03-20","164.128.251.50","216.113.10.50"
"506","2010-03-20","164.128.251.50","216.18.63.214"
"507","2010-03-20","164.128.251.50","216.191.14.250"
"508","2010-03-20","164.128.251.50","62.48.45.129"
"509","2010-03-20","164.128.251.50","64.135.5.58"
"510","2010-03-20","164.128.251.50","66.162.47.58"
"511","2010-03-20","164.128.251.50","66.209.87.106"
"512","2010-03-20","164.128.251.50","69.31.111.255"
"513","2010-03-20","164.128.251.50","86.55.0.50"
"514","2010-03-20","196.25.9.46","12.129.193.235"
"515","2010-03-20","196.25.9.46","154.11.98.18"
"516","2010-03-20","196.25.9.46","164.128.251.50"
"517","2010-03-20","196.25.9.46","203.202.125.6"
"518","2010-03-20","196.25.9.46","212.241.174.1"
